,Unnamed: 0,url,repository_url,labels_url,comments_url,events_url,html_url,id,node_id,number,title,labels,state,locked,assignee,assignees,comments,created_at,updated_at,closed_at,author_association,active_lock_reason,body,timeline_url,performed_via_github_app,state_reason,score,user.login,user.id,user.node_id,user.avatar_url,user.gravatar_id,user.url,user.html_url,user.followers_url,user.following_url,user.gists_url,user.starred_url,user.subscriptions_url,user.organizations_url,user.repos_url,user.events_url,user.received_events_url,user.type,user.site_admin,milestone.url,milestone.html_url,milestone.labels_url,milestone.id,milestone.node_id,milestone.number,milestone.title,milestone.description,milestone.creator.login,milestone.creator.id,milestone.creator.node_id,milestone.creator.avatar_url,milestone.creator.gravatar_id,milestone.creator.url,milestone.creator.html_url,milestone.creator.followers_url,milestone.creator.following_url,milestone.creator.gists_url,milestone.creator.starred_url,milestone.creator.subscriptions_url,milestone.creator.organizations_url,milestone.creator.repos_url,milestone.creator.events_url,milestone.creator.received_events_url,milestone.creator.type,milestone.creator.site_admin,milestone.open_issues,milestone.closed_issues,milestone.state,milestone.created_at,milestone.updated_at,milestone.due_on,milestone.closed_at,reactions.url,reactions.total_count,reactions.+1,reactions.-1,reactions.laugh,reactions.hooray,reactions.confused,reactions.heart,reactions.rocket,reactions.eyes,milestone,draft,pull_request.url,pull_request.html_url,pull_request.diff_url,pull_request.patch_url,pull_request.merged_at,assignee.login,assignee.id,assignee.node_id,assignee.avatar_url,assignee.gravatar_id,assignee.url,assignee.html_url,assignee.followers_url,assignee.following_url,assignee.gists_url,assignee.starred_url,assignee.subscriptions_url,assignee.organizations_url,assignee.repos_url,assignee.events_url,assignee.received_events_url,assignee.type,assignee.site_admin,days_age
509,509,https://api.github.com/repos/surge-synthesizer/surge/issues/6772,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6772/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6772/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6772/events,https://github.com/surge-synthesizer/surge/pull/6772,1524640400.0,PR_kwDOCOvoes5G7Ppb,6772.0,Redraw filter overlay on midi/vst automation,[],closed,False,,[],0.0,2023-01-08,2023-01-08T19:34:28Z,2023-01-08,COLLABORATOR,,"If midi or param from daw changes cutoff or resonance, then the filter overlay wouldn't detect the change and redraw. Make the idle response to the refresh queue detect if a filter is in play and redraw the data if so.

Closes #6644",https://api.github.com/repos/surge-synthesizer/surge/issues/6772/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/6772/reactions,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/6772,https://github.com/surge-synthesizer/surge/pull/6772,https://github.com/surge-synthesizer/surge/pull/6772.diff,https://github.com/surge-synthesizer/surge/pull/6772.patch,2023-01-08T19:34:27Z,,,,,,,,,,,,,,,,,,,0
510,510,https://api.github.com/repos/surge-synthesizer/surge/issues/6771,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6771/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6771/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6771/events,https://github.com/surge-synthesizer/surge/pull/6771,1524284837.0,PR_kwDOCOvoes5G6I_d,6771.0,Act as ODDSound MTS Main ('Master'),[],closed,False,,[],0.0,2023-01-08,2023-01-08T02:51:57Z,2023-01-08,COLLABORATOR,,"This allows you to have a single surge instance act as an oddsound MTS-ESP Master (which we call Main) component. In this mode, the tunign editor features stay active but are broadcast to all other MTS-ESP clients on your system if the master is initializable.",https://api.github.com/repos/surge-synthesizer/surge/issues/6771/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/6771/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/6771,https://github.com/surge-synthesizer/surge/pull/6771,https://github.com/surge-synthesizer/surge/pull/6771.diff,https://github.com/surge-synthesizer/surge/pull/6771.patch,2023-01-08T02:51:53Z,,,,,,,,,,,,,,,,,,,0
511,511,https://api.github.com/repos/surge-synthesizer/surge/issues/6770,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6770/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6770/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6770/events,https://github.com/surge-synthesizer/surge/pull/6770,1524208651.0,PR_kwDOCOvoes5G55Ue,6770.0,Add a License field to Save Patch dialog,[],closed,False,,[],0.0,2023-01-07,2023-06-22T09:18:09Z,2023-01-07,COLLABORATOR,,"Add CC0 license text to factory and Jacky templates

Updated calculation for comment tooltip sizing (takes automatically broken off and empty lines into account better)

Addresses #6741 ",https://api.github.com/repos/surge-synthesizer/surge/issues/6770/timeline,,,1.0,mkruselj,2393720.0,MDQ6VXNlcjIzOTM3MjA=,https://avatars.githubusercontent.com/u/2393720?v=4,,https://api.github.com/users/mkruselj,https://github.com/mkruselj,https://api.github.com/users/mkruselj/followers,https://api.github.com/users/mkruselj/following{/other_user},https://api.github.com/users/mkruselj/gists{/gist_id},https://api.github.com/users/mkruselj/starred{/owner}{/repo},https://api.github.com/users/mkruselj/subscriptions,https://api.github.com/users/mkruselj/orgs,https://api.github.com/users/mkruselj/repos,https://api.github.com/users/mkruselj/events{/privacy},https://api.github.com/users/mkruselj/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/6770/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/6770,https://github.com/surge-synthesizer/surge/pull/6770,https://github.com/surge-synthesizer/surge/pull/6770.diff,https://github.com/surge-synthesizer/surge/pull/6770.patch,2023-01-07T23:50:54Z,,,,,,,,,,,,,,,,,,,0
512,512,https://api.github.com/repos/surge-synthesizer/surge/issues/6769,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6769/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6769/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6769/events,https://github.com/surge-synthesizer/surge/pull/6769,1523901332.0,PR_kwDOCOvoes5G45Lr,6769.0,Replaced factory templates with CC0 licensed variants,[],closed,False,,[],0.0,2023-01-07,2023-01-07T21:29:39Z,2023-01-07,COLLABORATOR,,"Removed Emu, Argitoth and Jacky template patches.",https://api.github.com/repos/surge-synthesizer/surge/issues/6769/timeline,,,1.0,mkruselj,2393720.0,MDQ6VXNlcjIzOTM3MjA=,https://avatars.githubusercontent.com/u/2393720?v=4,,https://api.github.com/users/mkruselj,https://github.com/mkruselj,https://api.github.com/users/mkruselj/followers,https://api.github.com/users/mkruselj/following{/other_user},https://api.github.com/users/mkruselj/gists{/gist_id},https://api.github.com/users/mkruselj/starred{/owner}{/repo},https://api.github.com/users/mkruselj/subscriptions,https://api.github.com/users/mkruselj/orgs,https://api.github.com/users/mkruselj/repos,https://api.github.com/users/mkruselj/events{/privacy},https://api.github.com/users/mkruselj/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/6769/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/6769,https://github.com/surge-synthesizer/surge/pull/6769,https://github.com/surge-synthesizer/surge/pull/6769.diff,https://github.com/surge-synthesizer/surge/pull/6769.patch,2023-01-07T21:29:36Z,,,,,,,,,,,,,,,,,,,0
513,513,https://api.github.com/repos/surge-synthesizer/surge/issues/6768,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6768/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6768/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6768/events,https://github.com/surge-synthesizer/surge/issues/6768,1523860863.0,I_kwDOCOvoes5a1EV_,6768.0,Remediate certain APIs to fs::path,"[{'id': 1178865465, 'node_id': 'MDU6TGFiZWwxMTc4ODY1NDY1', 'url': 'https://api.github.com/repos/surge-synthesizer/surge/labels/Code%20Refactoring', 'name': 'Code Refactoring', 'color': '9155c6', 'default': False, 'description': 'General code refactoring and cleanup issues like names, unused variables, warnings, fixme'}]",closed,False,,[],2.0,2023-01-07,2023-04-17T18:42:21Z,2023-01-09,COLLABORATOR,,Details t/k,https://api.github.com/repos/surge-synthesizer/surge/issues/6768/timeline,,completed,1.0,mkruselj,2393720.0,MDQ6VXNlcjIzOTM3MjA=,https://avatars.githubusercontent.com/u/2393720?v=4,,https://api.github.com/users/mkruselj,https://github.com/mkruselj,https://api.github.com/users/mkruselj/followers,https://api.github.com/users/mkruselj/following{/other_user},https://api.github.com/users/mkruselj/gists{/gist_id},https://api.github.com/users/mkruselj/starred{/owner}{/repo},https://api.github.com/users/mkruselj/subscriptions,https://api.github.com/users/mkruselj/orgs,https://api.github.com/users/mkruselj/repos,https://api.github.com/users/mkruselj/events{/privacy},https://api.github.com/users/mkruselj/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/6768/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,2
514,514,https://api.github.com/repos/surge-synthesizer/surge/issues/6767,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6767/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6767/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6767/events,https://github.com/surge-synthesizer/surge/pull/6767,1523840919.0,PR_kwDOCOvoes5G4sib,6767.0,Some more work on remediating C-style strings,[],closed,False,,[],0.0,2023-01-07,2023-01-07T14:46:07Z,2023-01-07,COLLABORATOR,,Addresses #6730 ,https://api.github.com/repos/surge-synthesizer/surge/issues/6767/timeline,,,1.0,mkruselj,2393720.0,MDQ6VXNlcjIzOTM3MjA=,https://avatars.githubusercontent.com/u/2393720?v=4,,https://api.github.com/users/mkruselj,https://github.com/mkruselj,https://api.github.com/users/mkruselj/followers,https://api.github.com/users/mkruselj/following{/other_user},https://api.github.com/users/mkruselj/gists{/gist_id},https://api.github.com/users/mkruselj/starred{/owner}{/repo},https://api.github.com/users/mkruselj/subscriptions,https://api.github.com/users/mkruselj/orgs,https://api.github.com/users/mkruselj/repos,https://api.github.com/users/mkruselj/events{/privacy},https://api.github.com/users/mkruselj/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/6767/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/6767,https://github.com/surge-synthesizer/surge/pull/6767,https://github.com/surge-synthesizer/surge/pull/6767.diff,https://github.com/surge-synthesizer/surge/pull/6767.patch,2023-01-07T14:46:04Z,,,,,,,,,,,,,,,,,,,0
515,515,https://api.github.com/repos/surge-synthesizer/surge/issues/6766,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6766/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6766/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6766/events,https://github.com/surge-synthesizer/surge/pull/6766,1523422004.0,PR_kwDOCOvoes5G3Pli,6766.0,Skip VST3 Menus in Reason,[],closed,False,,[],0.0,2023-01-07,2023-01-07T03:08:12Z,2023-01-07,COLLABORATOR,,Reason 12 / MacOS 13 VST3 menus seem to crash so skip that feature. Addresses #6752,https://api.github.com/repos/surge-synthesizer/surge/issues/6766/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/6766/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/6766,https://github.com/surge-synthesizer/surge/pull/6766,https://github.com/surge-synthesizer/surge/pull/6766.diff,https://github.com/surge-synthesizer/surge/pull/6766.patch,2023-01-07T03:08:09Z,,,,,,,,,,,,,,,,,,,0
517,517,https://api.github.com/repos/surge-synthesizer/surge/issues/6764,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6764/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6764/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6764/events,https://github.com/surge-synthesizer/surge/pull/6764,1518133692.0,PR_kwDOCOvoes5GlIy3,6764.0,Add an option to explicitly skip WT load,[],closed,False,,[],0.0,2023-01-04,2023-01-04T01:17:06Z,2023-01-04,COLLABORATOR,,in SurgeStorage. Used by Rack,https://api.github.com/repos/surge-synthesizer/surge/issues/6764/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/6764/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/6764,https://github.com/surge-synthesizer/surge/pull/6764,https://github.com/surge-synthesizer/surge/pull/6764.diff,https://github.com/surge-synthesizer/surge/pull/6764.patch,2023-01-04T01:17:06Z,,,,,,,,,,,,,,,,,,,0
519,519,https://api.github.com/repos/surge-synthesizer/surge/issues/6762,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6762/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6762/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6762/events,https://github.com/surge-synthesizer/surge/issues/6762,1515159687.0,I_kwDOCOvoes5aT4CH,6762.0,It is not possible to switch patches with Ctrl+arrows in CLAP,"[{'id': 2176487016, 'node_id': 'MDU6TGFiZWwyMTc2NDg3MDE2', 'url': 'https://api.github.com/repos/surge-synthesizer/surge/labels/Bug%20Report', 'name': 'Bug Report', 'color': '1d76db', 'default': False, 'description': 'Item submitted using the Bug Report template'}, {'id': 3293667621, 'node_id': 'MDU6TGFiZWwzMjkzNjY3NjIx', 'url': 'https://api.github.com/repos/surge-synthesizer/surge/labels/Accessibility', 'name': 'Accessibility', 'color': '50BF51', 'default': False, 'description': 'Issues related to making Surge more accessible'}, {'id': 3879582117, 'node_id': 'LA_kwDOCOvoes7nPbml', 'url': 'https://api.github.com/repos/surge-synthesizer/surge/labels/CLAP', 'name': 'CLAP', 'color': 'F120E8', 'default': False, 'description': 'Issues related to CLAP plugin format'}]",closed,False,,[],2.0,2022-12-31,2023-01-12T16:15:21Z,2023-01-12,NONE,,"**Bug Description:**
A clear and concise description of what the bug is.
With the CLAP version of Surge XT the shortcuts ctrl+arrows to change the patch don't work.
**Surge XT Version**
This information is found on the About screen, which you get to from the bottom right menu.
surge-xt-win64-NIGHTLY-2022-12-30-0b4e951
* Version:
* Plugin Type: [VST2, VST3, AU]
* Bitness: [32-bit or 64-bit]
§Surge XT CLAP 64-bit
**Reproduction Steps:**
Steps to reproduce the behavior:
1. Go to '...'
2. Click on '...'
3. Scroll down to '...'
4. See error
I open Surge XT and enter the Plugin and use the shortcuts CTRL+left arrow and CTRL+right arrow to switch patches and it has no effect.
**Expected Behavior:**
A clear and concise description of what you expected to happen.
I expect CTRL+arrows to work in the CLAP version as well.
In the VST3 version It works.
**Screenshots:**
If applicable, add screenshots/GIF/videos to help explain your problem.

**Computer Information (please complete the following!):**
 - OS: [e.g. Windows 10]
 - Host: [e.g. Bitwig, Logic, Cubase, Reaper]
 - Version: [e.g. 2.4]
Windows 10 22H2 (x64) build 19045.2364
Reaper 6.73. 64-bit
**Additional Information:**
Add any other context about the problem here.

Thank you and happy 2023!",https://api.github.com/repos/surge-synthesizer/surge/issues/6762/timeline,,completed,1.0,Lo-lo78,39708028.0,MDQ6VXNlcjM5NzA4MDI4,https://avatars.githubusercontent.com/u/39708028?v=4,,https://api.github.com/users/Lo-lo78,https://github.com/Lo-lo78,https://api.github.com/users/Lo-lo78/followers,https://api.github.com/users/Lo-lo78/following{/other_user},https://api.github.com/users/Lo-lo78/gists{/gist_id},https://api.github.com/users/Lo-lo78/starred{/owner}{/repo},https://api.github.com/users/Lo-lo78/subscriptions,https://api.github.com/users/Lo-lo78/orgs,https://api.github.com/users/Lo-lo78/repos,https://api.github.com/users/Lo-lo78/events{/privacy},https://api.github.com/users/Lo-lo78/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/6762/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,12
520,520,https://api.github.com/repos/surge-synthesizer/surge/issues/6761,https://api.github.com/repos/surge-synthesizer/surge,https://api.github.com/repos/surge-synthesizer/surge/issues/6761/labels{/name},https://api.github.com/repos/surge-synthesizer/surge/issues/6761/comments,https://api.github.com/repos/surge-synthesizer/surge/issues/6761/events,https://github.com/surge-synthesizer/surge/pull/6761,1514623588.0,PR_kwDOCOvoes5GZP17,6761.0,An optional off-by-default Twist LPG Fix,[],closed,False,,[],0.0,2022-12-30,2022-12-30T16:42:23Z,2022-12-30,COLLABORATOR,,"See issue #6760 and https://github.com/surge-synthesizer/surge-rack/issues/766

The Twist LPG implementation used an incorrect block size so decayed too quickly. There's probably a correct patch to plaits to not decay with size 12 (around line 208 of voice.cc) but for now make it correctable optionally so we can correct it in rack.",https://api.github.com/repos/surge-synthesizer/surge/issues/6761/timeline,,,1.0,baconpaul,13387561.0,MDQ6VXNlcjEzMzg3NTYx,https://avatars.githubusercontent.com/u/13387561?v=4,,https://api.github.com/users/baconpaul,https://github.com/baconpaul,https://api.github.com/users/baconpaul/followers,https://api.github.com/users/baconpaul/following{/other_user},https://api.github.com/users/baconpaul/gists{/gist_id},https://api.github.com/users/baconpaul/starred{/owner}{/repo},https://api.github.com/users/baconpaul/subscriptions,https://api.github.com/users/baconpaul/orgs,https://api.github.com/users/baconpaul/repos,https://api.github.com/users/baconpaul/events{/privacy},https://api.github.com/users/baconpaul/received_events,User,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.github.com/repos/surge-synthesizer/surge/issues/6761/reactions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,False,https://api.github.com/repos/surge-synthesizer/surge/pulls/6761,https://github.com/surge-synthesizer/surge/pull/6761,https://github.com/surge-synthesizer/surge/pull/6761.diff,https://github.com/surge-synthesizer/surge/pull/6761.patch,2022-12-30T16:42:22Z,,,,,,,,,,,,,,,,,,,0
